ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;LOCALIZAÇÃO;PRODUÇÃO
2002;NOV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;148946,88
2002;DEZ;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;154648,79
2002;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;35695
2002;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;32676
2002;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;33072
2002;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;33137
2002;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;34751
2002;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;36590
2002;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;35011
2002;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;35459
2002;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;31937
2002;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;33796
2002;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;34254
2002;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;35297
2003;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;85402
2003;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;72260
2003;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;75919
2003;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;72564
2003;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;71163
2003;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;71374
2003;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;86094
2003;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;94270
2003;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;90411
2003;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;92122
2003;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;80429
2003;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;75298
2003;JAN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;12090
2003;FEV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;10920
2003;MAR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;12090
2003;ABR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;11550
2003;MAI;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;12085
2003;JUN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;11588
2003;JUL;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;11024
2003;AGO;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;11687
2003;SET;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;10705
2003;OUT;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;8950
2003;NOV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;10678
2003;DEZ;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;11255
2003;JAN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;11313
2003;FEV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;9384
2003;MAR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;9716
2003;ABR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;10032
2003;MAI;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;10265
2003;JUN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;8646
2003;JUL;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;6595
2003;AGO;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;6246
2003;SET;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;5622
2003;OUT;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;8250
2003;NOV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;6434
2003;DEZ;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;6845
2003;JAN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2003;FEV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2003;MAR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2003;ABR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2003;MAI;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2003;JUN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2003;JUL;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2003;AGO;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2003;SET;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2003;OUT;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2003;NOV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2003;DEZ;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2003;JAN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2003;FEV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2003;MAR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2003;ABR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2003;MAI;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2003;JUN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2003;JUL;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2003;AGO;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2003;SET;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2003;OUT;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2003;NOV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2003;DEZ;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2003;JAN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;59851
2003;FEV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;48495
2003;MAR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;58398
2003;ABR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;41695
2003;MAI;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;55532
2003;JUN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;54926
2003;JUL;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;58120
2003;AGO;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;58176
2003;SET;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;57276
2003;OUT;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;60115,133
2003;NOV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;57520,647
2003;DEZ;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;56159,444
2003;JAN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;37151
2003;FEV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;40299
2003;MAR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;34493
2003;ABR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;32378
2003;MAI;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;30564
2003;JUN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;29441
2003;JUL;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;29525
2003;AGO;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;30989
2003;SET;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;32419
2003;OUT;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;39319
2003;NOV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;33430
2003;DEZ;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;18223
2003;JAN;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2003;FEV;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;1396
2003;MAR;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2003;ABR;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2003;MAI;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;2360
2003;JUN;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;5079
2003;JUL;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;5074
2003;AGO;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;10529
2003;SET;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;10905
2003;OUT;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;8512
2003;NOV;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;6790
2003;DEZ;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;5752
2003;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;577986
2003;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;528708
2003;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;578386
2003;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;572950
2003;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;565673
2003;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;511305
2003;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;561446
2003;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;571844,4
2003;SET;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;544894,98
2003;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;569939,46
2003;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;531678
2003;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;545341,71
2003;JAN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;4615
2003;FEV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;3914
2003;MAR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;4301
2003;ABR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;4175
2003;MAI;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;4202
2003;JUN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;4814
2003;JUL;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;4403
2003;AGO;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;4339
2003;SET;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;4238
2003;OUT;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;4054
2003;NOV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;3321
2003;DEZ;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;3774
2003;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;4994
2003;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;4312
2003;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;4990
2003;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;4598
2003;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;5199
2003;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;2352
2003;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;5143
2003;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;6042
2003;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;6260
2003;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;5684
2003;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;5689
2003;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;5684
2003;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;29154
2003;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;24536
2003;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;24262
2003;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;25889
2003;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;25216
2003;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;24297
2003;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;23345
2003;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;25976
2003;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;24632
2003;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;24763
2003;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;23675
2003;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;25853
2003;JAN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;54550
2003;FEV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;50149,75
2003;MAR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;57938,88
2003;ABR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;56519,82
2003;MAI;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;65448,51
2003;JUN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;69469,96
2003;JUL;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;67322,52
2003;AGO;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;65871,2
2003;SET;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;66482,25
2003;OUT;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;75441,39
2003;NOV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;71847,22
2003;DEZ;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;82262,89
2003;JAN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;57
2003;FEV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;55
2003;MAR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;64
2003;ABR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;65
2003;MAI;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;63
2003;JUN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;76
2003;JUL;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;71
2003;AGO;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;70
2003;SET;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;69
2003;OUT;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;63
2003;NOV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;62
2003;DEZ;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;66
2003;JAN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;231962
2003;FEV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;212979
2003;MAR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;236478
2003;ABR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;229738
2003;MAI;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;217632
2003;JUN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;229851
2003;JUL;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;238135
2003;AGO;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;265431
2003;SET;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;280083
2003;OUT;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;278268
2003;NOV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;281180
2003;DEZ;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;290821
2003;JAN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2003;FEV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2003;MAR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2003;ABR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2003;MAI;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2003;JUN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2003;JUL;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2003;AGO;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2003;SET;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2003;OUT;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2003;NOV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2003;DEZ;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;0
2003;JAN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;5298
2003;FEV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;5081
2003;MAR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;5651
2003;ABR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;5879
2003;MAI;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;6037
2003;JUN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;5570
2003;JUL;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;5823
2003;AGO;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;5182
2003;SET;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;5114
2003;OUT;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;5362
2003;NOV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;5486
2003;DEZ;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;5766
2003;JAN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2003;FEV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2003;MAR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2003;ABR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2003;MAI;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2003;JUN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2003;JUL;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2003;AGO;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2003;SET;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2003;OUT;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2003;NOV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2003;DEZ;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2003;JAN;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2003;FEV;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2003;MAR;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2003;ABR;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2003;MAI;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2003;JUN;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2003;JUL;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2003;AGO;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2003;SET;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2003;OUT;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2003;NOV;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2003;DEZ;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2003;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2003;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2003;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2003;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2003;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2003;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2003;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2003;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2003;SET;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2003;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2003;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2003;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2003;JAN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;165242,51
2003;FEV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;158950,23
2003;MAR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;173174,89
2003;ABR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;176504,29
2003;MAI;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;182533,08
2003;JUN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;166250,09
2003;JUL;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;185860,81
2003;AGO;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;178368,67
2003;SET;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;178400,24
2003;OUT;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;183462,83
2003;NOV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;176361,1
2003;DEZ;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;190614
2003;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;37430
2003;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;35824
2003;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;39783
2003;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;38887
2003;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;38191
2003;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;36689
2003;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;38944
2003;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;36788
2003;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;35878
2003;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;38930
2003;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;36439
2003;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;34650
2004;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;81686
2004;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;73055
2004;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;80298
2004;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;87652
2004;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;87720
2004;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;84988
2004;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;87186
2004;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;88672
2004;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;87000
2004;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;90828
2004;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;87566
2004;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;95468
2004;JAN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;11346
2004;FEV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;10554
2004;MAR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;11160
2004;ABR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;10060
2004;MAI;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;518
2004;JUN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;7882
2004;JUL;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;16330
2004;AGO;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;15970
2004;SET;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;15203
2004;OUT;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;15584
